method,time,true_y,lower_bound,upper_bound,violation
CP+LS,206,0.542544,0.3723816121680019,0.7277999560601579,False
CP+LS,207,0.582895,0.32233044587631404,0.6883700208758669,False
CP+LS,208,0.586404,0.27980171839724877,0.6574431445990697,False
CP+LS,209,0.621053,0.2464832807634464,0.6112415499658748,True
CP+LS,210,0.765789,0.6239195947628533,1.0059293750474059,False
CP+LS,211,0.765789,0.7066679184705001,1.0824458191313264,False
CP+LS,212,0.764474,0.6196656094797194,0.9945909995243818,False
CP+LS,213,0.750877,0.5792748531458054,0.955880406385798,False
CP+LS,214,0.742105,0.5582649653695949,0.9297753024176131,False
CP+LS,215,0.74386,0.5391622848108504,0.9093970240859172,False
CP+LS,216,0.340789,0.4087284983465685,0.7722350679584766,True
CP+LS,217,0.356579,0.41512431790253007,0.7944276234926996,True
CP+LS,218,0.361842,0.4113434815830363,0.793977367324861,True
CP+LS,219,0.359649,0.3490610843611961,0.7300244476446407,False
CP+LS,220,0.389035,0.31519548534735936,0.6986779102295162,False
CP+LS,221,0.397807,0.33565451684810127,0.716571651169438,False
CP+LS,222,0.340789,0.37317134035239785,0.7607507829225143,True
CP+LS,223,0.415789,0.38812427363405816,0.7767217875194755,False
CP+LS,224,0.411404,0.39479713012757056,0.7851109363012425,False
CP+LS,225,0.419298,0.3628697316689189,0.7558847393915787,False
CP+LS,226,0.459211,0.33948367835941834,0.7313288025503293,False
CP+LS,227,0.47807,0.3366196466075331,0.7301154343284576,False
CP+LS,228,0.285088,0.34541508957555267,0.7414105618143848,True
CP+LS,229,0.297368,0.3575024846241565,0.7562476644769764,True
CP+LS,230,0.314035,0.3511615811614339,0.7565527010294381,True
CP+LS,231,0.324561,0.29841884995233275,0.7034400367846564,False
CP+LS,232,0.359211,0.29352635001690736,0.6924776964237759,False
CP+LS,233,0.360526,0.25640350002211293,0.6608739347103433,False
CP+LS,234,0.241667,0.2715366676942011,0.6714310608579342,True
CP+LS,235,0.273684,0.24951834034093412,0.651774666890342,False
CP+LS,236,0.222368,0.224484684653592,0.6263845215086168,True
CP+LS,237,0.212719,0.18503315107928825,0.5891377633534424,False
CP+LS,238,0.231579,0.10214913506898583,0.5076657801303492,False
CP+LS,239,0.225877,0.017563448730482916,0.4326417194705863,False
CP+LS,240,0.232018,0.2454304264476655,0.6465113404898112,True
CP+LS,241,0.269298,0.23436846690354796,0.6355592022291368,False
CP+LS,242,0.225,0.22092050850512265,0.627878957864511,False
CP+LS,243,0.272368,0.13607347628490052,0.5455939173342855,False
CP+LS,244,0.259211,0.03585147622544334,0.45715449964325033,False
CP+LS,245,0.271491,0.05078840078389094,0.4615327126381317,False
CP+LS,246,0.429386,0.478909340288345,0.8861068966778396,True
CP+LS,247,0.390789,0.45344862093901844,0.8623693834044884,True
CP+LS,248,0.419737,0.3918946879229634,0.801760204505621,False
CP+LS,249,0.439035,0.34519703237201466,0.753309091993277,False
CP+LS,250,0.464035,0.3005364477801949,0.702166449681537,False
CP+LS,251,0.476316,0.2549172541947017,0.6589415076073958,False
CP+LS,252,0.524561,0.8381251800733965,1.3496730548349352,True
CP+LS,253,0.47193,0.6698163158848454,1.1042578216127135,True
CP+LS,254,0.443421,0.6071298047918667,1.045657566384976,True
CP+LS,255,0.417105,0.5617349687501026,1.0559083136672283,True
CP+LS,256,0.417105,0.44748703763812875,0.9444931572856521,True
CP+LS,257,0.421491,0.3525932713619201,0.8415982445332031,False
CP+LS,258,0.32193,0.3126163503597554,0.7546700352503597,False
CP+LS,259,0.323246,0.322336805385993,0.7649928002389909,False
CP+LS,260,0.31886,0.28568497699574147,0.7264079873448888,False
CP+LS,261,0.271053,0.21941177328753733,0.6628202794494851,False
CP+LS,262,0.265351,0.17535628704550915,0.6148840131984722,False
CP+LS,263,0.252632,0.14967928780339798,0.5926658290621681,False
CP+LS,264,0.399123,0.3079482284343212,0.7403818779544051,False
CP+LS,265,0.395614,0.3026952044704742,0.7348030322398715,False
CP+LS,266,0.398684,0.260081686579195,0.6915247803860746,False
CP+LS,267,0.403947,0.2115259738024544,0.6426796956940709,False
CP+LS,268,0.388596,0.14123516875181144,0.5739758365233447,False
CP+LS,269,0.364474,0.09998107082308834,0.5321337814016114,False
CP+LS,270,0.362281,0.2578199099631899,0.6879177547972688,False
CP+LS,271,0.337719,0.27094450732328446,0.6997207479202283,False
CP+LS,272,0.334211,0.22260359626191822,0.6499139920607986,False
CP+LS,273,0.303509,0.15937682552828258,0.5874745260229778,False
CP+LS,274,0.414912,0.14504327474081055,0.5790301135439764,False
CP+LS,275,0.305263,0.1214023926524683,0.5499834703511067,False
CP+LS,276,0.342982,0.36357495848940374,0.7911197440399621,True
CP+LS,277,0.380702,0.3746976754473297,0.8075894401229513,False
CP+LS,278,0.309211,0.3287963551725385,0.7607437533272926,True
CP+LS,279,0.297807,0.24279952516358477,0.6822955126856791,False
CP+LS,280,0.312281,0.20577364014944713,0.6431529146382006,False
CP+LS,281,0.280263,0.19450326382340224,0.6262909520042615,False
CP+LS,282,0.234211,0.28590705797375954,0.7141539744735634,True
CP+LS,283,0.261404,0.2954421769185774,0.7258390583132479,True
CP+LS,284,0.273246,0.26879391030947947,0.7045658008545208,False
CP+LS,285,0.288158,0.2552304479408666,0.6847619334668179,False
CP+LS,286,0.295175,0.21933170050701814,0.6482931868895657,False
CP+LS,287,0.325,0.21008404832876248,0.6396770249540424,False
CP+LS,288,0.504825,0.44890431261578073,0.8841974076654012,False
CP+LS,289,0.495614,0.43665696258001524,0.8703041353190372,False
CP+LS,290,0.484649,0.3828637914400725,0.8096880285899566,False
CP+LS,291,0.512281,0.3367920825387391,0.7622209062859117,False
CP+LS,292,0.502193,0.2717087550700429,0.6982749125597181,False
CP+LS,293,0.522807,0.23691532652275357,0.6632234859145695,False
CP+LS,294,0.759649,0.5270904755652809,0.9645832311283,False
CP+LS,295,0.755263,0.5749332051989426,1.0143874860660547,False
CP+LS,296,0.738596,0.6021184950067837,1.040546583123901,False
CP+LS,297,0.747807,0.6141419730873704,1.0502266049782496,False
CP+LS,298,0.738158,0.605498957182006,1.038514337585886,False
CP+LS,299,0.742105,0.5702280059148152,1.0035055058277662,False
CP+LS,300,0.385526,0.23079530956118482,0.6567429396861669,False
CP+LS,301,0.400439,0.25989125461952034,0.6837818937744238,False
CP+LS,302,0.39386,0.26947708770594564,0.6935551455966164,False
CP+LS,303,0.416228,0.2436117432834976,0.6626887765873369,False
CP+LS,304,0.483772,0.21910067839583922,0.6417134053883368,False
CP+LS,305,0.490351,0.22470901523086742,0.6464273831834267,False
CP+LS,306,0.344737,0.25623485283746134,0.6804127137715942,False
CP+LS,307,0.345614,0.29398922624433077,0.7188966316329051,False
CP+LS,308,0.370175,0.2743976247564775,0.6974219774948854,False
CP+LS,309,0.365789,0.22665547372185235,0.6485585839359144,False
CP+LS,310,0.40307,0.22084774047413402,0.6354628630643436,False
CP+LS,311,0.414474,0.21784938994043826,0.6318157694439005,False
CP+LS,312,0.360088,0.10801823984806624,0.527967605915643,False
CP+LS,313,0.382456,0.12122907993228141,0.5435452199528982,False
CP+LS,314,0.385088,0.0899330152009061,0.5115769172076784,False
CP+LS,315,0.332895,0.09884807514101836,0.5148450098114112,False
CP+LS,316,0.356579,0.029914070871180694,0.44951312865114496,False
CP+LS,317,0.373684,0.030182001082786354,0.4477531691230292,False
CP+LS,318,0.427632,0.24273762111382763,0.6597037718945709,False
CP+LS,319,0.437281,0.2543664538992407,0.6707706100602487,False
CP+LS,320,0.449561,0.2366263179083973,0.6511086940572602,False
CP+LS,321,0.451754,0.21139761722323414,0.6247831318860477,False
CP+LS,322,0.446053,0.19086560456606308,0.6032365801247531,False
CP+LS,323,0.382895,0.1783196664662082,0.5897968413852198,False
CP+LS,324,0.419737,0.23949866337726441,0.6524798787361636,False
CP+LS,325,0.441228,0.24728324686141148,0.6596044762673433,False
CP+LS,326,0.435088,0.21989202677979033,0.6313683448756247,False
CP+LS,327,0.45614,0.18132021122272726,0.5924790910139021,False
CP+LS,328,0.416228,0.16720778282147658,0.5778229896309804,False
CP+LS,329,0.406579,0.15117520917329347,0.5619155994617402,False
CP+LS,330,0.532895,0.37235745042428176,0.7822646282001195,False
CP+LS,331,0.522368,0.3782914307460403,0.7866210037520667,False
CP+LS,332,0.536842,0.35560937637047474,0.7635907959325198,False
CP+LS,333,0.544737,0.3025194506155348,0.7098333206588174,False
CP+LS,334,0.540789,0.2898963873251497,0.6967110819948574,False
CP+LS,335,0.626754,0.27151189447316526,0.6786261235332381,False
CP+LS,336,0.915789,0.3604438980408694,0.7689686741846541,True
CP+LS,337,0.890789,0.38311058901163597,0.7982748054292078,True
CP+LS,338,0.870614,0.36581207851289915,0.7845335281899043,True
CP+LS,339,0.87193,0.34809666486366764,0.7687249826001882,True
CP+LS,340,0.849123,0.32197840239747066,0.7431632911382372,True
CP+LS,341,0.860088,0.3044344786449339,0.7279196294985659,True
CP+LS,342,0.624123,0.20969729294685002,0.6392181948374289,False
CP+LS,343,0.651316,0.2558102550308561,0.685333040898214,False
CP+LS,344,0.64386,0.24571272983184708,0.6764412625398476,False
CP+LS,345,0.653509,0.2238247341686073,0.6533783393841571,True
CP+LS,346,0.648684,0.20262940314951355,0.6348309216829171,True
CP+LS,347,0.649123,0.16266757573630597,0.5955350438843077,True
CP+LS,348,0.617544,0.2296710189215703,0.6676012954271672,False
CP+LS,349,0.617982,0.25372556630012727,0.690272265964018,False
CP+LS,350,0.599123,0.226016695122226,0.6566160751490111,False
CP+LS,351,0.616228,0.21007622516536595,0.6431578458956894,False
CP+LS,352,0.611842,0.1671687852444068,0.5979732534128015,True
CP+LS,353,0.613158,0.1414156314991162,0.572654539272615,True
CP+LS,354,0.522368,0.10105567907037737,0.53647184499532,False
CP+LS,355,0.508333,0.13264702917253784,0.5664134753114802,False
CP+LS,356,0.50307,0.12143302389717323,0.5523108428856538,False
CP+LS,357,0.514912,0.07892922724783878,0.510570127232394,True
CP+LS,358,0.493421,0.03763315357479008,0.47278128946963127,True
CP+LS,359,0.484211,0.030342851112521642,0.46701190703499185,True
CP+LS,360,0.435526,0.2145390752851093,0.6487487802651813,False
CP+LS,361,0.449561,0.23576946676749275,0.6695309613557845,False
CP+LS,362,0.450877,0.20054428268970828,0.6337208042695073,False
CP+LS,363,0.408772,0.1711466651587672,0.6017262864736321,False
CP+LS,364,0.439035,0.13049580741516315,0.5635974141053915,False
CP+LS,365,0.422807,0.10059620625796996,0.533921256617794,False
CP+LS,366,0.489912,0.31790017428530504,0.7529736485479217,False
CP+LS,367,0.497807,0.3440613595430341,0.7798455313139874,False
CP+LS,368,0.49693,0.3179311573384187,0.7529489927469998,False
CP+LS,369,0.511842,0.2916054415665605,0.7252737827079848,False
CP+LS,370,0.505263,0.2712514004145562,0.7028647545189876,False
CP+LS,371,0.525877,0.25586348322868463,0.6844978010836245,False
CP+LS,372,0.746491,0.4036675360789252,0.8357104901528652,False
CP+LS,373,0.698246,0.41503976320126895,0.8482723142530313,False
CP+LS,374,0.686404,0.36536602336919893,0.7957356795622588,False
CP+LS,375,0.704825,0.3259395052705762,0.7568975094709175,False
CP+LS,376,0.720614,0.2787465754978891,0.7107913081603106,True
CP+LS,377,0.726316,0.2559048108781353,0.6917533034102843,True
CP+LS,378,0.821053,0.5843202367740216,1.061718104921196,False
CP+LS,379,0.777193,0.6754462604320524,1.1443146714245735,False
CP+LS,380,0.726316,0.713385217653707,1.1937785180227782,False
CP+LS,381,0.726316,0.7130189733984698,1.1886626043121917,False
CP+LS,382,0.78114,0.6617796119483712,1.1189074573267899,False
CP+LS,383,0.692105,0.619733832998058,1.0686010090189106,False
CP+LS,384,0.496491,0.24955338038694047,0.6935116774266089,False
CP+LS,385,0.509211,0.27375053850056413,0.7193539281617604,False
CP+LS,386,0.504825,0.24652996828229898,0.6869584408233305,False
CP+LS,387,0.513596,0.23018836920788138,0.6741822548778438,False
CP+LS,388,0.489912,0.20331291872789875,0.645933914230832,False
CP+LS,389,0.492544,0.17264888158459946,0.6122069405177576,False
CP+LS,390,0.472368,0.2900182923283513,0.73222666535461,False
CP+LS,391,0.478509,0.2744366903510906,0.7171219040814033,False
CP+LS,392,0.433772,0.21345939964356878,0.6557828285059077,False
CP+LS,393,0.403947,0.1522083362380138,0.5940742212626283,False
CP+LS,394,0.360965,0.0889201326065522,0.5319711600990112,False
CP+LS,395,0.362719,0.048965441635268635,0.49316255445411045,False
CP+LS,396,0.471491,0.21860565575918062,0.6616623702205542,False
CP+LS,397,0.471491,0.23917765677641106,0.6798047056763231,False
CP+LS,398,0.458333,0.19825827275080368,0.6413785097683891,False
CP+LS,399,0.446491,0.15899274859256587,0.6010821697850082,False
CP+LS,400,0.439035,0.12527688300585815,0.5662194217683131,False
CP+LS,401,0.415351,0.08228347330129443,0.5232090728511536,False
CP+LS,402,0.410088,0.258847911225038,0.6999401905398185,False
CP+LS,403,0.390789,0.25840043242859756,0.6980256688901976,False
CP+LS,404,0.371491,0.22286110808456278,0.6624224511150921,False
CP+LS,405,0.406579,0.21529273320313314,0.6560326972956146,False
CP+LS,406,0.39386,0.14408491390316855,0.58415449890025,False
CP+LS,407,0.397807,0.10487596318936988,0.5451674866017701,False
CP+LS,408,0.436842,0.31100633811503137,0.7517199703631966,False
CP+LS,409,0.402193,0.31695036897602813,0.75649020343785,False
CP+LS,410,0.388596,0.27919074095406365,0.7170046758650386,False
CP+LS,411,0.417105,0.23142231789254966,0.6691871264006846,False
CP+LS,412,0.452632,0.20081245981522508,0.6379761069768574,False
CP+LS,413,0.401754,0.155492294333319,0.5930807933673818,False
CP+LS,414,0.560965,0.4626483606701445,0.9036890755664749,False
CP+LS,415,0.533333,0.46233390652560147,0.9026437085724267,False
CP+LS,416,0.490351,0.39628764210690437,0.8340984390074859,False
CP+LS,417,0.486404,0.3483401739136829,0.7840676170294479,False
CP+LS,418,0.505702,0.27570287425717344,0.7090916241731358,False
CP+LS,419,0.508333,0.21676894734952412,0.6523317076642189,False
CP+LS,420,0.765789,0.4749493986047198,0.9141346178591213,False
CP+LS,421,0.775439,0.48893366458618764,0.9281922509117214,False
CP+LS,422,0.763596,0.45345260741633286,0.8925201618555931,False
CP+LS,423,0.762719,0.3954795106409452,0.8332028375918904,False
CP+LS,424,0.764474,0.33693750788363086,0.7733969488943385,False
CP+LS,425,0.75,0.28832054267767737,0.7245430726049034,True
CP+LS,426,0.610526,0.37297594156161173,0.8112283674580794,False
CP+LS,427,0.606579,0.3943986703699831,0.8308039952602089,False
CP+LS,428,0.608772,0.34031167665443174,0.7781485538283716,False
CP+LS,429,0.577193,0.2801760180610806,0.7171602720298752,False
CP+LS,430,0.534211,0.22896029972740134,0.6648255674639134,False
CP+LS,431,0.525,0.1974799249186299,0.6351373437034689,False
CP+LS,432,0.458772,0.385898613399436,0.8214564138902027,False
CP+LS,433,0.486842,0.4036344688107001,0.8404472783509723,False
CP+LS,434,0.477632,0.3650484098917176,0.8011641553591571,False
CP+LS,435,0.464035,0.29035079749465936,0.727150036931883,False
CP+LS,436,0.464912,0.23817897912324093,0.6745510494458055,False
CP+LS,437,0.489035,0.2204412849859816,0.6549122496168946,False
CP+LS,438,0.25,0.31890472314613627,0.7526485470030069,True
CP+LS,439,0.328509,0.3034216277062829,0.7384246146499017,False
CP+LS,440,0.327193,0.28334214169841104,0.7172257964426381,False
CP+LS,441,0.321053,0.22587664227904833,0.6594038539964346,False
CP+LS,442,0.445175,0.21063102067914427,0.643191709096697,False
CP+LS,443,0.376754,0.24609554082242902,0.6789119627659772,False
CP+LS,444,0.232018,0.1847109061321834,0.618707316230934,False
CP+LS,445,0.25614,0.22700303644742148,0.6600319250280178,False
CP+LS,446,0.273684,0.18411386642384406,0.6160911763183755,False
CP+LS,447,0.317105,0.18377782779804508,0.6136664730107517,False
CP+LS,448,0.342982,0.1415208719019912,0.5718968266794835,False
CP+LS,449,0.375,0.11500435107850358,0.5454210619611748,False
CP+LS,450,0.328509,0.2863482908415191,0.7135983015833438,False
CP+LS,451,0.295175,0.3053853700943337,0.7327399145819498,True
CP+LS,452,0.302193,0.26183020761022846,0.6899716516895145,False
CP+LS,453,0.292982,0.21418434028069316,0.6429759900360238,False
CP+LS,454,0.317544,0.14781470233487737,0.5769363277153355,False
CP+LS,455,0.334211,0.1390489462787626,0.5690299668539097,False
CP+LS,456,0.390789,0.3776159905690316,0.8094945040442416,False
CP+LS,457,0.433333,0.3915116488520621,0.8236481245112421,False
CP+LS,458,0.385526,0.3773711230461059,0.8087540810247813,False
CP+LS,459,0.385526,0.34159032910125753,0.770349896476916,False
CP+LS,460,0.432018,0.29519984241180075,0.7241638348483195,False
CP+LS,461,0.435965,0.27644727405125524,0.7037952420713651,False
CP+LS,462,0.665351,0.3858761071609855,0.8167286692891798,False
CP+LS,463,0.668421,0.45369984114468953,0.8871430160893815,False
CP+LS,464,0.628509,0.4482990921882043,0.8818328831814355,False
CP+LS,465,0.613596,0.42919630457182256,0.861443978946065,False
CP+LS,466,0.612281,0.38167084688099756,0.8129395886538373,False
CP+LS,467,0.602632,0.35810720088143777,0.7889822265340645,False
CP+LS,468,0.385088,0.28003458450171786,0.7082665769496012,False
CP+LS,469,0.435526,0.29004055299951437,0.7185520394029327,False
CP+LS,470,0.476316,0.2468894642560448,0.6748594350350112,False
CP+LS,471,0.48114,0.19321372261692227,0.6200559130949127,False
CP+LS,472,0.504386,0.15955694565922404,0.5861733980759396,False
CP+LS,473,0.487281,0.12589407037949768,0.5528060381206515,False
CP+LS,474,0.503947,0.22895653556034698,0.657072762520504,False
CP+LS,475,0.515789,0.23551721941602582,0.6639337875119301,False
CP+LS,476,0.484211,0.2213053425391307,0.6475951026473099,False
CP+LS,477,0.472807,0.17811876513025304,0.6053105169009835,False
CP+LS,478,0.469298,0.1510000210302449,0.5776338670371164,False
CP+LS,479,0.5,0.11852599645759171,0.5454135733606897,False
CP+LS,480,0.446491,0.21205676531981307,0.6375060690780092,False
CP+LS,481,0.488596,0.2331463688582384,0.6587123740007307,False
CP+LS,482,0.47807,0.1917186188649249,0.6170747534997472,False
CP+LS,483,0.461842,0.15028263269048864,0.575003569655969,False
CP+LS,484,0.469298,0.10635941426475136,0.5315797859141755,False
CP+LS,485,0.492544,0.09327206566889948,0.5187206543192927,False
CP+LS,486,0.226316,0.3466372204332643,0.7839782983391187,True
CP+LS,487,0.181579,0.33890799502339974,0.7669240309768702,True
CP+LS,488,0.223246,0.2980459029568605,0.7232229160519765,True
CP+LS,489,0.22807,0.2281960568257194,0.6557801755169195,True
CP+LS,490,0.182895,0.17270266899486794,0.5973420128640392,False
CP+LS,491,0.161404,0.14494425411690443,0.5691240722510587,False
CP+LS,492,0.386404,0.30290041337897555,0.7263619458979358,False
CP+LS,493,0.427193,0.30921945074339036,0.7316747961397406,False
CP+LS,494,0.371491,0.26890822580477347,0.6910359305784023,False
CP+LS,495,0.385965,0.22253686155881147,0.644104471245248,False
CP+LS,496,0.409211,0.17489135105661252,0.5967667533188099,False
CP+LS,497,0.428947,0.1594356404730586,0.5812255186182377,False
CP+LS,498,0.670175,0.43725549466185687,0.8638880302785917,False
CP+LS,499,0.709649,0.4257827192557184,0.8508345501389102,False
CP+LS,500,0.703947,0.3813847038002266,0.8040190905389707,False
CP+LS,501,0.727632,0.32705197339827347,0.7500853127281667,False
CP+LS,502,0.740789,0.27644684753483434,0.6993628665060228,True
CP+LS,503,0.75,0.24714063733493627,0.6728808162947488,True
CP+LS,504,0.880263,0.44118119037301917,0.8743527466390314,True
CP+LS,505,0.918421,0.44318575565615576,0.8748263335268807,True
CP+LS,506,0.918421,0.40172559599323004,0.8360201143734423,True
CP+LS,507,0.918421,0.37514539038046396,0.8129499398641201,True
CP+LS,508,0.905702,0.33990499399160296,0.7807464977979198,True
CP+LS,509,0.880263,0.2950552137200885,0.7342979606744698,True
CP+LS,510,0.32807,0.16520395091284226,0.6051201265055969,False
CP+LS,511,0.364035,0.19292102624433588,0.6294759698503527,False
CP+LS,512,0.335526,0.16949751800050974,0.607561570654806,False
CP+LS,513,0.403947,0.1578805253116162,0.5952045677970518,False
CP+LS,514,0.359649,0.12262262427105343,0.5606504583221531,False
CP+LS,515,0.39693,0.10724988536749462,0.5474176727089283,False
CP+LS,516,0.346491,0.17511599692565064,0.6135915066488231,False
CP+LS,517,0.399123,0.1858067134322394,0.6236973843473971,False
CP+LS,518,0.422807,0.16946846138953034,0.608312431712681,False
CP+LS,519,0.398684,0.11035583322169479,0.5485953309897225,False
CP+LS,520,0.375,0.11894723982303772,0.5552287135334253,False
CP+LS,521,0.369737,0.10264107159343876,0.5372867788751193,False
CP+LS,522,0.519737,0.26581865615901135,0.6995907815548933,False
CP+LS,523,0.531579,0.26294685873771406,0.6993882469343876,False
CP+LS,524,0.518421,0.23022404876902308,0.6681539845158142,False
